date,open,high,low,close,volume
2022-03-10,186.8799,187.38,184.99,186.4,18455213
2022-03-09,186.04,187.225,184.76,185.82,26832271
2022-03-08,188.35,193.3,188.26,191.51,47309428
2022-03-07,184.45,186.64,184.22,186.41,27941785
2022-03-04,182.1137,183.98,181.36,183.68,22412092
2022-03-03,179.96,181.3,179.5,180.8,14826051
2022-03-02,180.13,180.71,178.788,179.73,19722992
2022-03-01,179.0456,181.76,179.03,181.62,21942127
2022-02-28,178.86,178.99,176.5,178.38,16055844
2022-02-25,176.42,176.79,175.79,176.55,11482929
2022-02-24,182.59,182.6,175.27,177.14,32725999
2022-02-23,177.39,178.39,177.36,178.29,11772201
2022-02-22,177.67,178.07,176.8175,177.49,14960494
2022-02-18,177.07,177.25,176.51,177.12,12601363
2022-02-17,176.7,177.53,176.39,177.25,18517546
2022-02-16,173.49,174.86,173.48,174.86,12736069
2022-02-15,173.1,173.34,172.39,173.08,12607006
2022-02-14,173.78,175.0,173.68,174.74,13647704
2022-02-11,170.75,174.2,170.71,173.81,25741494
2022-02-10,170.5201,171.99,170.46,170.56,10693524
2022-02-09,170.68,171.42,170.55,171.21,8002766
2022-02-08,170.1,170.78,169.95,170.63,5795993
2022-02-07,169.45,170.3,169.19,170.11,7796866
2022-02-04,168.04,169.1,167.99,168.86,9450861
2022-02-03,168.31,168.82,167.03,168.6,10650800
2022-02-02,168.34,169.12,168.155,168.84,9085285
2022-02-01,168.57,168.85,167.87,168.23,9763909
2022-01-31,167.79,168.14,167.46,168.09,8539265
2022-01-28,166.56,167.46,166.365,167.1,9782484
2022-01-27,168.02,169.09,167.325,167.6,15875306
2022-01-26,171.39,171.725,169.48,169.79,17609503
2022-01-25,171.95,173.1499,171.775,172.58,17382097
2022-01-24,171.78,172.14,170.85,172.03,15735970
2022-01-21,172.04,172.12,170.74,171.09,10982517
2022-01-20,172.31,172.5999,171.585,171.65,9570477
2022-01-19,170.3919,172.1895,170.2,172.08,15784477
2022-01-18,169.6401,170.005,169.09,169.39,9323046
2022-01-14,170.22,170.56,169.4796,169.67,7865900
2022-01-13,170.09,170.22,169.27,170.16,7034202
2022-01-12,170.19,170.75,170.01,170.74,6280745
2022-01-11,168.44,170.31,168.37,170.29,8368980
2022-01-10,167.36,168.3,167.31,168.26,7026075
2022-01-07,167.37,168.01,166.86,167.75,8191936
2022-01-06,167.16,167.75,166.86,166.99,10902661
2022-01-05,170.62,170.93,168.9,169.06,8712885
2022-01-04,168.9,169.72,168.73,169.57,6965598
2022-01-03,168.86,169.01,168.0,168.33,9014423
2021-12-31,170.53,171.04,170.04,170.96,7039330
2021-12-30,168.43,169.81,168.37,169.8,5426311
2021-12-29,167.36,168.69,167.28,168.59,5889714
2021-12-28,169.33,169.65,168.62,168.64,4545714
2021-12-27,168.96,169.42,168.78,169.37,4763297
2021-12-23,168.69,169.16,168.01,168.97,4551124
2021-12-22,167.58,168.64,167.11,168.59,4663491
2021-12-21,167.69,167.7754,166.74,167.02,4548504
2021-12-20,167.88,168.0,167.06,167.09,6972959
2021-12-17,168.73,169.125,167.78,167.8,9867792
2021-12-16,167.01,168.18,166.94,168.16,11186197
2021-12-15,165.27,166.4,163.8,166.15,14231184
2021-12-14,165.34,166.14,165.16,165.44,8637879
2021-12-13,166.9,167.255,166.67,167.0,6610673
2021-12-10,166.72,166.915,166.18,166.58,6450614
2021-12-09,166.54,166.58,165.65,165.88,4913771
2021-12-08,166.51,166.96,166.28,166.9,4288935
2021-12-07,166.2,167.08,166.18,166.81,4900713
2021-12-06,166.14,166.8,165.93,166.22,4813624
2021-12-03,165.49,166.93,165.0,166.63,9507938
2021-12-02,165.89,165.9405,164.63,165.24,9604118
2021-12-01,166.84,167.47,166.06,166.16,7825484
2021-11-30,167.77,169.01,165.37,165.5,12925270
2021-11-29,166.84,167.255,166.38,166.62,7394940
2021-11-26,168.6,168.64,166.37,166.85,9605192
2021-11-24,166.5825,167.44,166.32,167.12,5359457
2021-11-23,167.28,167.6,166.53,167.28,8053370
2021-11-22,169.9,170.44,168.42,168.74,13100511
2021-11-19,173.69,174.1,172.235,172.61,8787253
2021-11-18,173.96,174.36,173.53,173.94,6253445
2021-11-17,174.24,174.605,173.89,174.5,6523061
2021-11-16,173.97,174.48,172.86,172.92,8667323
2021-11-15,174.1,174.59,173.69,174.18,5630808
2021-11-12,173.51,174.67,173.4,174.45,7894848
2021-11-11,173.98,174.27,173.74,174.12,5959640
2021-11-10,173.65,174.65,172.11,173.15,11461770
2021-11-09,170.73,171.31,170.12,171.29,5781180
2021-11-08,170.43,170.7,170.06,170.45,4966135
2021-11-05,168.42,169.94,167.85,169.84,9368948
2021-11-04,167.51,168.14,167.37,167.65,6656097
2021-11-03,165.32,165.95,164.38,165.77,9040208
2021-11-02,167.43,167.63,166.963,167.16,3760736
2021-11-01,167.38,167.84,166.91,167.52,4975560
2021-10-29,166.29,166.73,165.64,166.65,7531872
2021-10-28,168.98,169.25,167.53,168.08,7000717
2021-10-27,167.73,168.2,166.86,168.12,5623080
2021-10-26,167.88,167.91,166.63,167.68,6658890
2021-10-25,168.66,169.21,168.53,168.93,4881346
2021-10-22,168.67,169.54,166.67,167.77,10703927
2021-10-21,166.7,166.94,166.24,166.75,4412389
2021-10-20,166.21,167.11,165.9258,166.9,5022036
2021-10-19,166.5,166.5,165.2001,165.45,6588473
2021-10-18,165.42,165.59,164.81,164.92,4029594
2021-10-15,165.39,166.09,165.1,165.33,8699223
2021-10-14,168.19,168.22,167.71,168.0,5076047
2021-10-13,165.28,167.92,165.28,167.59,11118291
2021-10-12,164.5701,165.44,164.31,164.66,5453049
2021-10-11,164.04,164.58,163.91,163.92,3820087
2021-10-08,166.32,166.42,164.135,164.23,8624521
2021-10-07,164.02,164.8507,163.96,164.16,4791505
2021-10-06,164.23,165.06,164.1531,165.03,5402156
2021-10-05,163.94,164.85,163.49,164.59,5612283
2021-10-04,163.69,165.54,163.47,165.36,7651658
2021-10-01,164.27,164.96,163.885,164.59,6654686
2021-09-30,162.66,164.95,162.34,164.22,10612445
2021-09-29,162.35,162.74,160.97,161.32,8160656
2021-09-28,162.73,162.82,161.73,162.05,9282755
2021-09-27,163.85,164.3608,163.51,163.64,4942989
2021-09-24,163.0,164.0,162.74,163.3,6687521
2021-09-23,164.1,164.2,163.27,163.51,8451899
2021-09-22,165.89,167.15,165.03,165.42,9777794
2021-09-21,165.81,166.63,165.49,166.04,7181458
2021-09-20,164.29,165.28,164.07,164.94,7566577
2021-09-17,163.86,164.32,163.4,163.77,8369679
2021-09-16,164.38,164.44,163.233,164.03,11780399
2021-09-15,168.1332,168.36,167.45,167.83,5645603
2021-09-14,168.22,169.16,167.48,168.82,7944773
2021-09-13,167.45,168.22,167.395,167.74,5519415
2021-09-10,167.81,168.08,167.145,167.18,7426272
2021-09-09,168.17,168.28,166.83,168.03,6641424
2021-09-08,168.02,168.08,166.7,167.29,6575990
2021-09-07,169.56,169.78,167.63,167.71,10061902
2021-09-03,170.59,171.55,170.15,171.06,8326646
2021-09-02,169.5,169.63,168.82,169.25,4601128
2021-09-01,169.94,170.0,169.16,169.7,4732066
2021-08-31,169.23,169.92,168.75,169.69,6336002
2021-08-30,169.66,169.835,169.09,169.35,3768628
2021-08-27,167.58,170.19,166.87,170.19,10036431
2021-08-26,167.21,168.21,166.83,167.67,4371866
2021-08-25,167.88,167.92,166.74,167.48,5588751
2021-08-24,169.04,169.27,168.52,168.65,4519173
2021-08-23,168.82,168.91,167.96,168.73,8190548
2021-08-20,166.8,167.14,166.36,166.7,7154348
2021-08-19,167.24,167.29,166.16,166.61,6934268
2021-08-18,167.24,167.51,166.26,167.1,7697931
2021-08-17,167.29,167.73,166.56,166.97,7106992
2021-08-16,166.73,167.39,166.59,167.22,7781796
2021-08-13,165.02,166.46,164.89,166.39,7466887
2021-08-12,163.65,164.1,162.9335,164.04,5222080
2021-08-11,163.15,164.17,162.68,164.0,7382417
2021-08-10,161.39,162.11,160.68,161.77,6840516
2021-08-09,163.01,163.295,161.26,161.72,11546973
2021-08-06,165.84,165.93,164.55,164.64,13547643
2021-08-05,169.37,169.4371,168.203,168.86,7893245
2021-08-04,171.28,171.4,168.99,169.53,9796349
2021-08-03,169.42,169.83,169.21,169.49,5402340
2021-08-02,169.3,170.245,169.1,169.61,10713240
2021-07-30,170.72,170.99,169.38,169.82,7391706
2021-07-29,170.7,171.52,170.67,171.17,8119591
2021-07-28,168.26,169.38,167.72,169.29,7932496
2021-07-27,168.73,168.905,167.93,168.44,6345133
2021-07-26,168.58,168.86,168.08,168.16,5261258
2021-07-23,168.5,168.88,167.95,168.56,5854477
2021-07-22,168.49,169.191,168.06,169.09,4819467
2021-07-21,168.33,169.0,168.14,168.76,4665940
2021-07-20,170.51,170.8,168.92,169.39,6575861
2021-07-19,169.51,169.91,168.89,169.61,6758589
2021-07-16,170.65,170.95,169.28,169.41,9493608
2021-07-15,170.89,171.3,170.34,171.07,6568289
2021-07-14,170.91,171.04,170.28,171.04,8949049
2021-07-13,169.51,169.9,168.93,169.22,7063287
2021-07-12,168.7,169.16,167.64,169.0,7348560
2021-07-09,168.84,169.62,168.66,169.21,5008677
2021-07-08,169.82,169.855,167.91,168.65,7288627
2021-07-07,168.72,169.23,168.19,168.76,7139585
2021-07-06,169.27,169.65,167.54,168.12,7956614
2021-07-02,167.35,167.715,166.4,167.29,7914588
2021-07-01,166.65,166.88,165.5,166.2,7490655
2021-06-30,164.57,166.1,164.29,165.63,7897028
2021-06-29,164.34,165.2782,164.01,164.83,7514799
2021-06-28,166.68,166.91,166.3575,166.58,6549215
2021-06-25,167.45,167.525,166.29,166.59,7524418
2021-06-24,167.0,167.23,166.01,166.04,6956400
2021-06-23,166.97,168.03,165.97,166.14,8512348
2021-06-22,166.35,166.915,166.01,166.25,7274195
2021-06-21,166.52,167.2218,166.0,166.95,8435584
2021-06-18,166.14,166.72,164.87,164.93,15426566
2021-06-17,167.02,167.615,165.44,165.85,27090067
2021-06-16,173.91,174.465,171.03,171.11,16962690
2021-06-15,174.78,174.915,173.34,174.05,7617517
2021-06-14,173.16,175.06,172.95,174.71,7818706
2021-06-11,176.33,176.57,175.48,175.74,7863793
2021-06-10,176.7,177.85,176.48,177.74,9939599
2021-06-09,177.38,177.8,176.78,176.98,6381237
2021-06-08,177.23,177.54,176.37,177.32,5949525
2021-06-07,176.96,177.9,176.63,177.87,7407724
2021-06-04,176.65,177.57,176.61,177.16,8201213
2021-06-03,175.83,175.83,174.66,175.27,10240422
2021-06-02,178.34,178.78,177.97,178.77,6662355
2021-06-01,178.76,178.85,177.19,177.9,9250810
2021-05-28,177.46,178.43,177.2411,178.38,10019082
2021-05-27,177.39,177.82,176.81,177.71,8026274
2021-05-26,178.368,178.61,177.04,177.64,8563837
2021-05-25,176.15,177.95,176.04,177.95,9029706
2021-05-24,176.15,176.59,175.87,176.35,5612849
2021-05-21,176.58,176.8602,175.145,176.04,7730525
2021-05-20,175.32,176.46,175.11,175.96,9875965
2021-05-19,175.14,177.0,174.345,175.16,20803476
2021-05-18,175.18,175.21,174.46,175.04,7377072
2021-05-17,173.3,175.0,173.28,174.7,12017728
2021-05-14,172.05,172.7,171.82,172.69,9750530
2021-05-13,170.35,171.27,170.225,171.13,8052481
2021-05-12,171.4321,171.835,170.345,170.43,12730013
2021-05-11,170.5582,172.17,170.27,172.14,8470360
2021-05-10,172.74,172.84,171.78,172.11,8380660
2021-05-07,171.53,172.5501,171.0,171.59,14705357
2021-05-06,167.95,170.29,167.92,170.06,13628154
2021-05-05,166.63,167.31,166.61,167.27,5979434
2021-05-04,167.69,168.55,165.5,166.58,10304728
2021-05-03,167.61,168.43,167.41,167.81,9055836
2021-04-30,165.86,166.0,165.24,165.66,6271849
2021-04-29,165.58,166.26,164.47,166.22,9142397
2021-04-28,165.75,166.96,165.49,166.91,6964131
2021-04-27,166.92,167.15,166.28,166.42,5394429
2021-04-26,166.63,166.865,166.05,166.84,4845027
2021-04-23,167.37,167.53,165.78,166.4,7137705
2021-04-22,167.11,167.53,166.4901,167.04,7753234
2021-04-21,167.18,168.39,167.15,168.13,8432265
2021-04-20,165.65,166.81,165.62,166.48,6526589
2021-04-19,165.91,166.44,165.72,165.89,5836595
2021-04-16,166.24,166.811,165.94,166.35,10122460
2021-04-15,164.07,165.79,164.03,165.35,8254716
2021-04-14,162.77,163.05,162.3,162.72,6355734
2021-04-13,163.18,163.85,163.03,163.43,7039165
2021-04-12,162.73,162.8,161.81,162.28,4723153
2021-04-09,162.75,163.66,162.48,163.27,6729739
2021-04-08,164.1679,164.77,164.14,164.51,6388619
2021-04-07,162.82,163.31,162.5,162.76,5473011
2021-04-06,162.79,163.53,162.75,163.22,6844638
2021-04-05,161.52,162.4047,161.36,161.92,6224947
2021-04-01,161.56,162.11,161.28,161.98,7172124
2021-03-31,158.06,160.68,158.05,159.96,10574601
2021-03-30,157.94,158.2,157.55,157.57,8451027
2021-03-29,161.46,161.52,159.83,160.31,8269906
2021-03-26,161.71,162.73,161.6499,162.24,6193961
2021-03-25,163.0599,163.5799,161.32,161.78,8428717
2021-03-24,162.21,162.89,161.94,162.37,6222233
2021-03-23,162.45,162.49,161.592,161.81,6081869
2021-03-22,162.27,163.13,162.16,163.0,5279874
2021-03-19,162.56,163.43,162.4299,163.24,6917520
2021-03-18,161.15,162.82,161.11,162.56,8842756
2021-03-17,162.268,164.15,161.48,163.51,12656544
2021-03-16,162.36,163.2,161.81,162.35,7620096
2021-03-15,162.305,162.55,161.43,162.2,8161385
2021-03-12,159.54,161.69,159.35,161.49,8684745
2021-03-11,161.47,161.98,161.12,161.52,6807528
2021-03-10,161.06,161.78,160.66,161.66,8013355
2021-03-09,160.75,161.2521,160.415,160.84,10509024
2021-03-08,158.58,158.74,157.1297,157.49,12258267
2021-03-05,159.66,159.82,158.55,159.14,12226050
2021-03-04,160.6,161.455,158.43,159.04,13982483
2021-03-03,160.61,161.69,159.485,160.62,13137380
2021-03-02,161.93,162.925,161.22,162.41,11577737
2021-03-01,163.03,163.35,161.16,161.53,13992293
2021-02-26,165.0,165.1,160.95,161.81,23810366
2021-02-25,166.92,167.66,165.45,165.82,16218937
2021-02-24,167.65,169.14,167.15,169.0,8967277
2021-02-23,169.48,169.74,168.28,169.12,8687930
2021-02-22,168.54,169.89,168.3,169.51,10198846
2021-02-19,166.76,167.94,166.6,167.01,8342125
2021-02-18,166.98,167.3,165.73,166.32,7570099
2021-02-17,166.92,167.34,165.85,166.33,11543341
2021-02-16,168.14,170.065,167.73,168.24,14907401
2021-02-12,170.29,171.65,169.88,170.69,6064354
2021-02-11,172.7,172.871,170.71,171.21,6088914
2021-02-10,173.15,173.22,172.01,172.71,6172116
2021-02-09,172.57,173.03,171.75,172.08,5188174
2021-02-08,171.9799,172.4,171.49,171.52,6985238
2021-02-05,168.99,170.18,168.67,169.81,6608813
2021-02-04,168.29,168.395,167.34,168.15,13908897
2021-02-03,172.36,172.5901,171.5,171.85,4712886
2021-02-02,172.49,172.53,171.51,172.11,6995112
2021-02-01,175.02,175.26,174.06,174.23,9107022
2021-01-29,174.87,175.1633,172.61,172.61,11349577
2021-01-28,174.28,174.73,172.04,172.68,9194187
2021-01-27,172.93,173.52,171.66,172.52,9140407
2021-01-26,173.98,174.26,173.4202,173.62,4756145
2021-01-25,174.8199,174.96,173.19,174.05,6015099
2021-01-22,172.89,174.29,172.35,173.9,7352826
2021-01-21,175.11,175.51,174.51,175.28,7264914
2021-01-20,174.37,175.467,173.82,175.39,9519578
2021-01-19,172.71,172.85,171.92,172.58,7694445
2021-01-15,172.8437,173.07,170.975,171.13,16228144
2021-01-14,173.44,174.22,172.655,173.28,13532559
2021-01-13,173.68,174.46,173.05,173.37,14118715
2021-01-12,173.13,174.18,172.32,174.12,9986052
2021-01-11,172.14,173.68,172.03,173.0,8751931
2021-01-08,176.83,176.9899,171.48,173.34,24499844
2021-01-07,179.69,179.92,178.84,179.48,7113126
2021-01-06,181.49,181.58,178.24,179.9,18487783
2021-01-05,182.87,183.21,181.8239,182.87,12816726
2021-01-04,181.97,182.4,180.955,182.33,14507131
2020-12-31,178.07,178.4,177.32,178.36,7564287
2020-12-30,176.44,177.72,176.44,177.7,5951395
2020-12-29,176.25,176.97,175.57,176.35,6068621
2020-12-28,177.26,177.91,175.625,175.71,7874604
2020-12-24,175.55,176.37,175.5145,176.35,3695443
2020-12-23,175.1,176.21,175.06,175.65,6594181
2020-12-22,176.2,176.34,174.34,174.49,9476395
2020-12-21,176.29,176.94,175.76,175.88,8259286
2020-12-18,176.65,176.98,176.1,176.44,6836117
2020-12-17,177.15,177.87,176.575,176.74,9460965
2020-12-16,174.13,175.015,173.02,174.9,8252572
2020-12-15,173.43,173.9799,173.055,173.94,6908638
2020-12-14,171.91,172.52,170.91,171.54,7695625
2020-12-11,172.25,173.32,172.11,172.49,6124523
2020-12-10,172.9,173.58,171.7,172.17,6629701
2020-12-09,173.92,174.0399,171.24,172.5,10792300
2020-12-08,175.51,175.93,174.72,175.5,6426085
2020-12-07,172.56,175.29,172.51,174.89,10673263
2020-12-04,172.78,173.32,171.59,172.32,10216468
2020-12-03,172.64,172.85,171.08,172.81,10594568
2020-12-02,170.57,171.76,170.15,171.46,9222624
2020-12-01,169.76,170.48,169.3,170.18,13891385
2020-11-30,166.68,167.43,166.03,166.67,13420316
2020-11-27,166.9,167.8298,166.78,167.79,10524141
2020-11-25,169.975,170.52,169.24,169.51,10365412
2020-11-24,169.3,169.69,168.86,169.59,19786393
2020-11-23,175.1,175.24,171.78,172.23,15628342
2020-11-20,176.12,176.38,175.58,175.69,6461907
2020-11-19,174.3,175.22,174.17,175.16,7034175
2020-11-18,176.26,176.86,175.35,175.49,7455416
2020-11-17,177.25,177.44,176.0903,176.5,8282729
2020-11-16,177.23,177.91,176.87,177.15,8464035
2020-11-13,177.65,177.8,176.84,177.16,6551672
2020-11-12,176.04,176.765,175.84,175.96,7220592
2020-11-11,174.695,175.28,174.435,174.9,9077530
2020-11-10,176.75,176.91,175.66,175.66,11852303
2020-11-09,176.42,176.45,173.64,175.08,30085682
2020-11-06,183.4,183.53,182.19,183.19,10500226
2020-11-05,181.0,183.285,180.97,182.93,16151761
2020-11-04,178.93,179.19,177.66,178.82,11163338
2020-11-03,178.95,179.39,178.3,178.92,7633632
2020-11-02,177.4499,177.925,177.1301,177.91,6598275
2020-10-30,177.18,177.36,175.95,176.2,7290161
2020-10-29,175.02,176.14,174.83,175.4,8532450
2020-10-28,176.45,176.85,175.44,176.13,11852741
2020-10-27,178.71,179.43,178.51,179.02,5861059
2020-10-26,178.75,179.14,178.22,178.55,5138493
2020-10-23,179.09,179.2,177.76,178.64,5949568
2020-10-22,178.8767,179.027,177.72,178.83,8440800
2020-10-21,180.47,181.31,180.23,180.6,7610855
2020-10-20,178.54,179.67,178.08,179.25,7160716
2020-10-19,179.41,179.475,178.37,178.39,6134432
2020-10-16,179.22,179.32,178.13,178.3,7326404
2020-10-15,177.71,179.15,177.59,178.92,6813349
2020-10-14,179.09,179.59,178.27,178.27,8402555
2020-10-13,178.5633,178.6,177.1,177.72,8460778
2020-10-12,180.57,180.83,180.19,180.56,4916658
2020-10-09,180.13,181.17,179.93,181.08,13791854
2020-10-08,178.18,178.45,176.67,177.85,6640226
2020-10-07,177.09,177.42,176.43,177.22,6466347
2020-10-06,180.16,180.37,177.0513,177.3,8563082
2020-10-05,179.02,180.14,178.9,179.41,6981449
2020-10-02,178.69,179.29,178.16,178.54,7557877
2020-10-01,178.71,179.5,178.0375,178.7,10247998
2020-09-30,177.71,178.61,176.66,177.12,8426102
2020-09-29,177.19,178.33,176.95,178.19,8900211
2020-09-28,175.83,176.805,175.09,176.7,7203497
2020-09-25,174.41,175.3,173.89,174.94,6841447
2020-09-24,174.36,176.235,173.77,175.44,11885566
2020-09-23,176.98,177.26,174.1,174.79,18249033
2020-09-22,179.63,180.02,178.11,178.65,8048907
2020-09-21,179.84,180.29,176.75,179.52,17616392
2020-09-18,183.07,184.09,182.64,183.2,9882464
2020-09-17,181.92,183.09,181.48,182.96,8945082
2020-09-16,184.98,185.01,183.33,183.97,12700143
2020-09-15,184.46,184.67,182.92,183.45,7503988
2020-09-14,183.57,184.3,183.39,183.89,9774427
2020-09-11,183.14,183.5499,182.005,182.45,7718562
2020-09-10,184.23,184.68,182.28,182.46,9259303
2020-09-09,182.5,183.22,182.19,183.05,8504675
2020-09-08,179.5,182.27,179.02,181.29,13700587
2020-09-04,180.95,182.1,180.05,181.64,11653269
2020-09-03,182.3,182.82,180.49,181.14,12203147
2020-09-02,183.75,183.86,181.5,182.62,11628490
2020-09-01,186.99,186.99,184.33,185.05,10762325
2020-08-31,184.79,185.53,184.28,184.83,10355724
2020-08-28,183.98,185.4,183.4046,184.39,13287591
2020-08-27,185.0,185.17,179.37,181.24,16303729
2020-08-26,180.26,183.58,180.2,183.36,12636592
2020-08-25,181.06,181.25,179.731,181.22,10137488
2020-08-24,182.91,182.925,180.685,181.0,11695537
2020-08-21,182.14,182.81,180.47,182.03,12780711
2020-08-20,181.19,183.71,180.93,183.5,16830156
2020-08-19,187.21,187.46,181.71,182.24,24704345
2020-08-18,189.18,189.4,185.63,188.18,16439118
2020-08-17,184.69,187.01,184.66,186.5,15876394
2020-08-14,183.44,183.72,181.49,182.54,11878891
2020-08-13,181.56,184.7,181.36,183.33,18704236
2020-08-12,182.61,183.1,179.04,179.1,29014304
2020-08-11,183.57,183.98,179.43,179.94,45888228
2020-08-10,191.2,192.61,189.66,190.15,18848235
2020-08-07,192.705,192.96,189.33,190.81,24880013
2020-08-06,193.74,194.4499,192.5207,193.89,20898007
2020-08-05,191.65,193.13,190.62,191.35,27498598
2020-08-04,185.61,189.6,185.21,189.59,20925579
2020-08-03,185.05,185.82,184.2,185.64,13167433
2020-07-31,184.51,185.7501,184.165,185.43,16003348
2020-07-30,183.44,184.33,182.13,183.76,18198985
2020-07-29,184.0089,186.14,182.39,185.13,25833929
2020-07-28,182.02,184.26,181.42,183.75,21373060
2020-07-27,181.85,182.83,181.53,182.23,21322635
2020-07-24,179.14,179.16,178.2,178.7,15821215
2020-07-23,176.17,178.41,175.65,177.18,23258243
2020-07-22,174.05,175.77,173.76,175.63,18153060
2020-07-21,172.53,173.25,172.31,173.0,13017464
2020-07-20,170.76,171.07,170.27,170.94,10241399
2020-07-17,169.94,170.27,169.605,170.12,10388635
2020-07-16,169.8,169.995,168.65,168.73,10339693
2020-07-15,169.62,170.43,169.39,170.34,7627071
2020-07-14,168.97,170.2,168.8141,170.19,9933024
2020-07-13,170.29,170.42,169.16,169.4,11175325
2020-07-10,169.95,170.15,168.57,169.19,8335784
2020-07-09,170.48,170.635,168.78,169.63,13271305
2020-07-08,170.32,170.8558,169.7827,170.09,11828925
2020-07-07,167.41,169.04,167.38,169.04,11719537
2020-07-06,167.75,168.0,167.1901,167.98,7455803
2020-07-02,166.2,167.24,166.02,166.98,8854978
2020-07-01,167.05,167.06,165.34,166.62,13269305
2020-06-30,166.31,167.9906,166.185,167.37,12844793
2020-06-29,166.56,166.8,166.18,166.63,6867287
2020-06-26,164.87,166.56,164.22,166.54,9859399
2020-06-25,165.89,165.91,165.16,165.8,7112175
2020-06-24,166.01,166.99,165.45,165.9,11052673
2020-06-23,165.63,166.52,165.52,166.48,12185023
2020-06-22,165.06,165.73,164.41,165.09,12457493
2020-06-19,162.87,164.09,162.78,164.03,12219207
2020-06-18,162.1965,162.32,161.44,162.24,5479772
2020-06-17,162.0,162.62,161.77,162.56,4801096
2020-06-16,161.85,162.685,161.36,162.25,8003873
2020-06-15,160.52,162.56,160.16,162.33,8461993
2020-06-12,163.41,163.88,162.56,162.62,6906350
2020-06-11,163.35,164.06,161.9701,162.39,11794772
2020-06-10,162.1,163.63,160.52,163.57,13070995
2020-06-09,161.1,161.775,160.87,161.26,8953076
2020-06-08,158.9,159.8599,158.47,159.72,9375230
2020-06-05,158.72,158.72,157.035,158.01,16965283
2020-06-04,161.14,161.87,159.84,161.28,10161914
2020-06-03,160.34,160.9,158.82,159.6,17067794
2020-06-02,163.89,164.08,161.86,162.6,10468575
2020-06-01,162.9235,163.74,162.39,163.66,8241365
2020-05-29,162.58,163.4,162.32,162.91,12639074
2020-05-28,162.12,162.4598,160.9,161.72,9865223
2020-05-27,159.42,161.34,159.2,161.18,13243175
2020-05-26,162.58,162.58,160.69,160.89,14169490
2020-05-22,162.88,163.47,162.74,163.21,8655029
2020-05-21,163.46,163.58,161.37,162.25,11844532
2020-05-20,164.54,164.9599,163.89,164.65,10797943
2020-05-19,163.6,164.43,163.04,164.26,8585894
2020-05-18,164.33,164.495,162.4102,162.69,14324811
2020-05-15,164.02,164.8,163.08,163.93,14046481
2020-05-14,161.53,163.34,161.51,163.01,17184628
2020-05-13,160.94,161.62,160.54,161.58,11140118
2020-05-12,160.3,160.95,159.72,160.04,10464096
2020-05-11,160.34,160.71,158.89,159.42,11313612
2020-05-08,161.08,162.0,160.0,160.42,12355022
2020-05-07,159.5,161.96,159.36,161.39,13796815
2020-05-06,158.99,159.81,158.1,158.95,13517738
2020-05-05,160.16,161.1,159.33,161.02,10615937
2020-05-04,160.33,160.95,159.91,160.34,8151805
2020-05-01,158.0,160.45,157.8,159.78,10958177
2020-04-30,160.22,160.82,158.13,158.8,13726166
2020-04-29,160.1,161.85,159.76,161.73,12211639
2020-04-28,160.89,160.98,159.16,160.84,10476583
2020-04-27,161.88,162.0,160.41,161.56,9098254
2020-04-24,163.13,163.31,160.89,162.64,11299902
2020-04-23,162.39,163.6,161.84,163.34,15020215
2020-04-22,160.5,161.74,160.42,161.73,13064311
2020-04-21,157.6,159.21,157.04,158.61,12652777
2020-04-20,158.62,160.22,158.46,159.7,10829836
2020-04-17,159.72,160.07,158.12,158.57,14753772
2020-04-16,161.88,163.15,160.65,161.71,9302458
2020-04-15,161.8,162.54,160.8061,161.85,12253836
2020-04-14,162.73,164.42,161.78,162.68,17274031
2020-04-13,159.17,162.38,158.625,161.41,20726888
2020-04-09,158.08,159.08,157.21,158.69,18310199
2020-04-08,155.91,155.94,154.59,154.65,7763184
2020-04-07,155.33,156.14,154.38,156.04,9309889
2020-04-06,154.16,157.22,153.96,156.88,14847185
2020-04-03,152.23,153.09,151.66,152.65,8533707
2020-04-02,151.2,152.5,150.7,151.9,9276759
2020-04-01,148.2,150.08,147.85,149.45,11942983
2020-03-31,151.36,151.8,147.97,148.05,13279183
2020-03-30,152.41,153.08,151.57,152.92,11787041
2020-03-27,153.0,153.55,152.0,152.25,9926926
2020-03-26,153.3107,154.81,152.08,153.24,12914148
2020-03-25,152.58,152.878,151.01,151.3,16592253
2020-03-24,153.5,155.66,152.05,153.4,20950975
2020-03-23,142.675,146.93,142.28,146.3,28486226
2020-03-20,140.71,141.17,139.14,140.11,20177390
2020-03-19,139.08,140.5,137.8503,138.04,20987106
2020-03-18,141.75,142.88,138.5,140.7,22083850
2020-03-17,140.18,146.2,139.93,143.56,24378064
2020-03-16,137.56,142.96,136.12,141.64,24845266
2020-03-13,149.42,149.6,141.58,143.28,35382193
2020-03-12,151.53,151.55,146.85,147.79,32985790
2020-03-11,156.25,156.5,153.61,153.93,18455954
2020-03-10,156.18,156.41,154.39,154.48,18959447
2020-03-09,158.6,159.37,156.33,157.81,25259315
2020-03-06,158.33,159.25,154.54,157.55,27352755
2020-03-05,156.06,157.62,155.72,157.49,18154317
2020-03-04,154.4,154.96,153.7,154.16,12516285
2020-03-03,150.84,155.24,150.735,153.89,28811938
2020-03-02,150.0,150.73,149.04,149.2,16599537
2020-02-28,152.71,152.77,147.05,148.38,42939823
2020-02-27,155.58,156.27,153.9,154.0,28080657
2020-02-26,153.82,155.28,152.9,153.97,18073118
